inspiration,1.5
gullymohalla,1.5
yuva,1
wrote,1
writers,1
write,1
worthwhile,1
wore,1
wonderland,1
wife,1
vision,1
tune,1
trousers,1
trace,1
table,1
synonymous,1
suspect,1
suffocation,1
sublime,1
study,1
structures,1
step,1
stance,1
spouting,1
spirit,1
soundssounds,1
sounding,1
smiles,1
smell,1
shalwar,1
shades,1
shaayaraana,1
sense,1
send,1
selfie,1
scripts,1
rhymes,1
reminds,1
remember,1
raising,1
pyjama,1
pulse,1
portico,1
poeticgrammar,1
pm,1
pinocchio,1
piece,1
phone,1
performed,1
partition,1
pakistan,1
oblige,1
objectionable,1
nation,1
mumbai,1
misconception,1
masters,1
loved,1
lot,1
length,1
leave,1
learning,1
laughs,1
laden,1
kurta,1
knowledge,1
kinaara,1
kid,1
khamoshi,1
kathak,1
kanyakumari,1
jingles,1
jhelum,1
jhaanjharsounds,1
insists,1
imbued,1
imagine,1
image,1
ijaazat,1
grew,1
globe,1
ghalib,1
future,1
frustration,1
freedom,1
fish,1
feeling,1
FALSE,1
faced,1
facebookcomhindustantimesbrunch,1
explains,1
experimentation,1
drowning,1
displeased,1
disappointment,1
definition,1
deena,1
deals,1
dafli,1
cue,1
criticised,1
country,1
corner,1
copy,1
compile,1
compare,1
choice,1
characters,1
burdened,1
bring,1
breadth,1
attribute,1
artist,1
arrive,1
appointment,1
annoying,1
angry,1
amused,1
age,1
afford,1
adaptation,1
www.hindustantimes.com/business-news/index.html,
Word,Rake Ranking
www.hindustantimes.com/business-news/air-india-gets-rs-1-500-crore-loan-from-bank-of-india/story-OyqQUKAOfYqMIldNgRPEHL.html,
Word,Rake Ranking
copenhagen tokyo washington stockholm sydney hong kong kabul colombo seoul singapore,121
public ,36
public sector lenders bank,31.6
sought government guaranteebacked shortterm loans totalling,30.58333333
meet urgent capital ,30.23333333
urgent capital requirements prior,24.9
meeting urgent capital ,24.73333333
meet urgent capital ,24.23333333
lenders indusind bank,17.6
meeting performance thresholds,16.5
borrowed rs crore,14.66666667
strategic disinvestment air india,14.66666667
air india flies,14.66666667
months,14.5
punjab national bank ,14.1
received rs crore loan,11.33333333
punjab national bank,10.1
debtladen air india,9.666666667
previous upa government,9.333333333
short tenure loans,9.25
tenyear period subject,9
selling noncore assets,9
india remained unanswered,9
bailout package extended,9
floated month,7.5
rs crore,6.666666667
airline source ,6.5
received loans,5.583333333
provided loans,5.25
months,5
national carrier,4.75
source ,4.5
loan ,4.333333333
turnaround plan,4
taxpayers money,4
time,4
query ,4
meet,4
london ,4
foreign cities,4
expanding operations,4
domestic destinations,4
disinvestmentbound airline,4
debt ,4
debt burden,4
flagship carrier,3.75
ailing carrier,3.75
bank,3.6
government,3.333333333
india,3
received,2.333333333
loan,2.333333333
month,2
floated,2
airline,2
carrier,1.75
tender,1
surviving,1
september,1
revive,1
regard,1
reduce,1
receive,1
process,1
overseas,1
october,1
issued,1
floating,1
flights,1
finalising,1
efforts,1
contours,1
amount,1
www.hindustantimes.com/business-news/airasia-india-offers-base-fare-at-rs-99-for-domestic-travel/story-Mr9dpgrN7wwIGroYwEZKHI.html,
Word,Rake Ranking
bengaluru kochi hyderabad ranchi bhubaneswar kolkata delhi goa ,99.66666667
airasia berhad airasia berhad indonesia airasia x indonesia airasia,77.04761905
air fares comprises fuel surcharge airport fee taxes,57.66666667
discounted ticket sale offers covers domestic destinations operated,53.93333333
discount sale offering passengers oneway base fare,39.26666667
holiday airasia india managing director,32.92857143
tiruchirappalli kochi delhi bhubaneswar jaipur,32.16666667
airasia travellers availing sale offer tickets,29.77857143
chief executive officer amar abrol,25
sale scheme airasia,24.6952381
jaipur kolkata kochi chennai,20.16666667
kolkata airasia berhad,18.0952381
malaysian budget carrier airasia,17.42857143
sunday enjoy base fares,15.33333333
indian jv airline network,14.66666667
limited period offer ,14.25
mobile wallet major mobikwik,14
offering base,12
release airasia india,11.92857143
thai airasia ,11.42857143
airasia india ,11.32857143
domestic journey ,10.33333333
travel year,9.166666667
airasia india,8.928571429
sale offer,8.85
base fares,8.666666667
adding guests,8.4
domestic destinations,8.333333333
statement ,7.4
pay taxes,7
kolkata bangkok,7
international destinations,6
bengaluru,6
flat discount,5.666666667
travel period,5.5
airasia,5.428571429
rs discount,5.166666667
airline ,5.066666667
mobile app,5
major chunk,5
sunday night,4.666666667
sunday announced,4.666666667
airline statement,4.666666667
treebo hotels,4
tata ,4
remain ,4
promowe hope,4
kuala lumpur,4
joint venture,4
johor bahru,4
international trip,4
hours ,4
flight ,4
customers planning,4
airlines website,4
international flights,3.666666667
flights connected,3.666666667
flight bookings,3.666666667
bookings commence,3.666666667
tickets,3.5
tied,3.5
offer,3.25
statement,2
flights,1.666666667
bookings,1.666666667
rs,1.5
segment,1
seats,1
quoted,1
promotion,1
plan,1
partnerships,1
november,1
mumbai,1
low,1
january,1
enable,1
charges,1
bali,1
availed,1
addition,1
www.hindustantimes.com/business-news/britannia-industries-net-profit-up-around-12-in-q2/story-hsC36xRSfEfDfUBcrR8nkL.html,
Word,Rake Ranking
witnessing improved consumer offtake mid single digit volume growths,81
performance companys managing ,45.25
services tax gst transition trade channels,34.5
manufacture biscuits cake rusk,16
integrated food park,16
geographies middle east,16
direct reach rural market,16
countrys leading food companies,16
accelerated cost efficiency programme,16
rs crore sequentially topline,14
biscuit maker britannia industries,14
normalised post gst,10.5
leverage fixed costs,9
key raw material,9
deteriorating geopolitical situation,9
international business grew,8.666666667
servicing export markets,8.5
saturday reported close,8.5
fiscal ,8.5
company adding,8.25
rs crore investment,8
net profit grew,8
consolidated net profit,7.833333333
rs crore,6
biscuit maker,6
quarter grew,4.666666667
local servicing,4.5
current fiscal,4.5
consolidated revenue,4.5
reported,4.25
yearago period,4
weak ,4
quarter,4
commenting,4
quarter stood,4
quarter ,4
milk belt,4
ideal site,4
greenfield plant,4
quarter,4
company,4
distribution network,4
dedicated facility,4
dairy plant,4
currency fluctuations,4
quarter,4
comparable basis,4
africa ,4
setting,3.25
profit,2.333333333
investment,2
company,2
setting,1.5
widening,1
stable,1
spite,1
service,1
september,1
region,1
ranjangaon,1
profitability,1
prices,1
pressure,1
operations,1
nepal,1
mundra,1
maharashtra,1
located,1
india,1
increase,1
improve,1
helped,1
guwahati,1
gujarat,1
focus,1
endeavour,1
croissant,1
compared,1
building,1
brands,1
assam,1
account,1
www.hindustantimes.com/business-news/india-very-important-for-alibaba-says-ceo-of-chinese-e-commerce-giant/story-e6O2c5QOUfWKsanymhtR6L.html,
Word,Rake Ranking
platforms alibaba offers electronic payment services shopping portals,66.33333333
alibaba holding told media,32
monthly active users ,25
local enterprises grow zhang ,22
local markets grow zhang ,20.5
digital payment ,17.66666667
online shopping portal owned,17.66666667
indian digital payment platform,16.33333333
digital payments growing,16
companys global shopping festival,15.66666667
yearold ceo zhang,14.83333333
chinese ecommerce giant alibaba,14.66666667
alibaba rose,14.33333333
cloud computing ,12
connect chinese manufacturers,9.333333333
chinese teacherturnedentrepreneur jack,9.333333333
top biggest companies,9
chief executive officer,9
largest ecommerce platform,8.5
ecommerce brand paytm,8.333333333
alibaba ,8
topic india,7.75
market india,7.5
shanghai alibaba,6
daniel zhang,6
local market,5.75
local people,5.5
ceo ,5.333333333
companys ,5
market,4.75
global strategy,4.666666667
largest stakeholder,4.5
company ,4.5
headquartered,4.333333333
market,4.25
saturday globalisation,4
south,4
key ,4
key aspect,4
examples,4
alibaba,4
strategy india,3.916666667
platform,2.666666667
ceo,2.333333333
india,2.25
paytm,2
strategy,1.666666667
company,1.5
taobao,1
sidelines,1
sharing,1
popular,1
invested,1
happy,1
hangzhou,1
founded,1
entering,1
earlier,1
demonstrate,1
business,1
appointed,1
www.hindustantimes.com/business-news/not-to-pursue-islamic-banking-in-india-says-rbi/story-QvO9RunFLPCc5kT6DROrKI.html,
Word,Rake Ranking
august launched jan dhan yojana,25
india prime minister narendra modi,22.66666667
rbi governor raghuram rajan,22.5
february ,16
interdepartmental idg set,15
financial sector reforms headed,14.66666667
country faiths prohibit,14.33333333
introducing free banking,13.51282051
free banking ,13.51282051
field islamic banking ,13.17948718
interestfree banking products ,13.09615385
conventional banking products ,13.09615385
free banking,9.512820513
supervisory challenges involved,9
equal opportunities ,9
economically disadvantaged strata,9
access banking products,8.596153846
rti application filed,8.5
gradual manner initially,8.5
finance system based,8.333333333
comprehensive financial inclusion,8.166666667
considered opinion ,8
financial services islamic,7.333333333
central bank ,7
interestfree banking,5.846153846
access banking,5.346153846
simple products,5.25
islamic banking,5.179487179
india rbi,5.166666667
financial inclusion,5.166666667
pay ,5
financial ,5
conventional banks,5
charging ,5
shariacompliant banking,4.846153846
sharia banking,4.846153846
islamic finance,4.666666667
financial instruments,4.666666667
rti query,4.5
reserve bank,4.5
idg report,4.5
services ,4.333333333
islamic ,4.333333333
country replying,4.333333333
regulatory,4
sharia complaint,4
separate ,4
regulatory issues,4
rbi examined,4
pti correspondent,4
provide details,4
proper process,4
notification,4
national mission,4
major move,4
liability ,4
legal technical,4
indians ,4
indian banks,4
gradual introduction,4
closer ,4
central government,4
finance ministry,3.833333333
funds received,3.5
banking,2.846153846
india,2.666666667
rbi,2.5
islamic,2.333333333
country,2.333333333
considered,2
report,1.5
ministry,1.5
introduction,1.5
government,1.5
funds,1.5
examined,1.5
wider,1
understanding,1
submitted,1
stressed,1
steps,1
society,1
required,1
require,1
reply,1
recommended,1
reasons,1
reads,1
pursue,1
proposal,1
prohibited,1
product,1
principles,1
nonavailability,1
mingled,1
matter,1
letter,1
late,1
issue,1
islam,1
introduced,1
instruction,1
households,1
faith,1
experience,1
decision,1
decided,1
copy,1
conducted,1
complexities,1
committee,1
citizens,1
certified,1
bring,1
asset,1
account,1
www.hindustantimes.com/business-news/rbi-remains-net-buyer-of-greenback-in-september-snaps-up-1-3-billion/story-BcMCfqzJOEG2EfaBRVQ0MI.html,
Word,Rake Ranking
price band ,15
central bank bought billion,11.0952381
outstanding net purchase,8.666666667
net forward purchase,8.666666667
forward dollar market,8.5
greenback buying billion,8.428571429
india rbi continued,8.25
remain net purchaser,8.166666667
net purchased billion,8.095238095
spot market ,8
rbi data,7.75
central bank,5.666666667
bought billion,5.428571429
net purchaser,5.166666667
spot market,5
financial ,5
reserve bank,4.666666667
net buyer,4.666666667
foreign market,4.5
data ,4.5
sold billion,4.428571429
selling billion,4.428571429
rbi intervenes,4.25
currency,4
reporting month,4
volatility,4
billion,2.428571429
rbi,2.25
tune,1
set,1
september,1
rupee,1
fy,1
august,1
www.hindustantimes.com/business-news/singles-day-alibaba-sales-hit-16-billion-as-china-goes-on-24-hour-shopping-binge/story-ctc8OXj8oE5ED5e5whmT1L.html,
Word,Rake Ranking
consumer spending matthew crabbe asia pacific director,67.2
gross merchandise total ben cavender shanghaibased principal,64
gross merchandise swept dollar total,63.46666667
estimated alibabas singles day sales growth slow,53.78333333
singles day sales surged total,48.16666667
chinese economy joseph tsai ali babas cofounder,40.83333333
billion shortly sales surpassed billion yuan,39.08333333
actress nicole kidman singer pharrell williams,36
entertainment tsai rising disposable incomes,34.7
alibabas platforms add ,34.41666667
wider consumer market crabbe ,27.86666667
event ,27
chinas lonely hearts singles day,24.7
china market ,24.41666667
physical shops china,23.25
challenges facing chinas online retailers,21.41666667
attract shoppers alibaba ,19.95
alibabas platforms raced ,19.55
estimated billion parcels expected,18.66666667
preevent sales transactions ahead,16.75
alibabas friday night gala,16.75
online retail market,16.33333333
discounts ,16.2
chinese ecommerce giant ,16.03333333
event people,16
virtual reality dressing ,16
avoid margins killed,16
percent online retailers,15.66666667
shopping blitz masks,15.6
havent finished shopping ,15.6
prices ,15.5
vice chairman ahead,15.2
fan bingbing slower growth,15.16666667
singles day shopping,15.05
worlds biggest shopping event,14.6
midnight strikes ive bought,13.5
previous prices,12.5
giant haul,12.5
spent yuan,12
southeast asia technology,12
rose,11.66666667
headline sales ,10.75
companys online sales,10.75
attract ,10.75
online ,10.26666667
record billion ,10.16666667
purely online realm,9.666666667
percent increase logged,9.5
increased competition,9
days,9
lower hanging fruit,9
live fashion ,9
totally lost,9
hosted ,9
beijing fu wenyue,9
shanghai late friday,8.5
middleclass consumers,8.5
midday saturday hitting,8.5
overseas tieups ,8
buy bricksandmortar stores,8
annual hour extravaganza,8
continue,7.666666667
companys cofounder,6.833333333
sales bonanza,6.75
combined ,6.75
shanghai ,6.7
total,6.5
broader economy,6.5
chinese musicians,6.333333333
analysts,6.2
hit billion,6.166666667
billion dollars,6.166666667
excitement ,6
chinas consumers,5.75
powerful ,5.5
midnight saturday,5.5
day,5.2
starstudded event,5
sold,5
event ,5
dollar,5
chairman jack,5
black friday,5
event,5
growth,4.666666667
companys tills,4.333333333
china,4.25
zhang ziyi,4
yearold dresser,4
united ,4
minutes,4
stuff ,4
smart stores,4
saturation ,4
push offline,4
halved,4
local currency,4
kitchen utensils,4
jdcom ,4
helping drive,4
halfway mark,4
film ,4
eighth iteration,4
delivery ,4
cyber monday,4
clothes cosmetics,4
closely watch,4
shoppers,3.75
sparked deals,3.5
chinas,3.25
event,3
alibaba,3
slower,2.5
bought,2.5
stores,2
overseas,2
hour,2
deals,1.5
volume,1
student,1
sport,1
spill,1
spend,1
slowing,1
shut,1
share,1
set,1
rules,1
robots,1
ring,1
propelling,1
picked,1
perused,1
paid,1
officially,1
offer,1
nov,1
mintel,1
lot,1
loading,1
key,1
investors,1
held,1
forced,1
exceeds,1
deposits,1
consumption,1
compete,1
close,1
celebration,1
careful,1
brands,1
braced,1
barometer,1
bargains,1
appreciated,1
advance,1
acts,1
www.hindustantimes.com/chandigarh/index.html,
Word,Rake Ranking
www.hindustantimes.com/class-of-2018/index.html,
Word,Rake Ranking
delhi school system,9
life,1
www.hindustantimes.com/class-of-2018/why-indias-middle-classes-abandoned-government-schools.html,
Word,Rake Ranking
privileged children ,70.04487179
government schools major indian fell,46.41987179
train teachers expand buildings improve classroom facilities,42.86363636
government schools major indian fell,38.41987179
kumar kumar ,37.75
ensuring government schools ,35.38141026
successive pay commissions increased,29.25
equipment simrans classmates ,29
earlier school simran ,27.82820513
government school kumar unthinkingly reflecting,27.78974359
week maths monday wednesday,25
shahid amir chand sarvodya vidyalaya,25
father surendra pal ,23.5
city attend crowded,23
government schools nearby,22.91987179
delhis private schools kumars,22.42892157
dont bring shame ,22.25
marginalised communities hold teachers,21.86363636
private ,21.8372549
republic ,21.79487179
government school system padmini singla,20.70320513
private ,20.42892157
gigantic increase children,20.16666667
yellow school tie tucked ,20.03333333
kumar graduated brought ,20
government schools ludlow castle,19.15320513
delhi government ,19.02820513
private schools teach english ,18.59558824
delhis government school system enrolment,18.53653846
creating mischief singh,18.46153846
schools result singh adopted,17.95833333
private school sunil kumar,16.50392157
sarva shiksha abhiyan scheme,16
reliable longterm studies tracking,16
photo essay pictures,16
attend government ,15.91987179
private schools kumar,15.89046003
disadvantaged children started entering,15.5
private schools simran joined,15.42892157
simran pal moved,15.41666667
delhi metros red ,15.4
government employees enabling teachers,15.32517483
simran safely commute,15.25
capita income ,15
fellow ,14.61363636
ludlows airy physics lab,14.5
attracted outrage ,14.5
countrys abysmal education standards,14.4
class board examinations simran,14.375
common teachers administrators,14.36363636
students abandoning government schools,14.34844322
white checked shirts ,14
family reasoned ,14
thirty ludlow castle,13.98333333
government school total enrolment,13.82820513
countrys public school system,13.74166667
parents afford simran,13.66666667
children simran,13.5
india parents ,13.25
west delhi indias ,13.23333333
father kumar ,13.21153846
featured students playing,12.92857143
private schools ,12.67892157
sunil kumar ,12.66666667
vimala ramachandran,12.46153846
indian school system,11.99166667
pay attention,11.46153846
indias government schools,11.25320513
gradually emulated ,11.25
interviewees ,11.21153846
government schools ,11.16987179
school ,11.03333333
annual budget,11
privateschool enrolment increased,11
previous government schools,10.91987179
indian civil ,10.75
government school system,10.70320513
government ,10.69184149
children kingdon,10.62820513
headed delhis department,10.33333333
government school ,10.32820513
government school,10.32820513
account government officials,10.29487179
indias public schools,10.29166667
trend simran pal,10.25
day ludlow castle,10.23333333
private school ,10.0872549
yellow ,10
defiant government takes,9.961538462
schools lost support,9.958333333
private school,9.837254902
private school ,9.837254902
affordable private school,9.837254902
sends,9.75
staterun school system,9.741666667
public school system,9.741666667
march kingdon ,9.666666667
ludlow castle school,9.6
ludlow ,9.566666667
afford private school,9.503921569
neighbourhood simran ,9.5
friday physics chemistry,9.5
formal white uniforms,9.5
elite experts ,9.5
education pay attention,9.4
school locally,9.366666667
school curricula,9.366666667
teachers send,9.363636364
tuitions pal,9.25
ludlow castle ,9.233333333
wealthier peer ,9
statistical evidence highlighting,9
solemn girls identified,9
score highenough marks,9
prominent local businessmen,9
privilege ,9
politicians sought,9
monitoring weak,9
governments renewed commitment,9
earning ,9
calculate electrical resistance,9
covered material,9
accomplished swim team,9
private schooling published,8.970588235
todays ludlow ,8.9
university college london,8.5
progress serried ranks,8.5
expensive afterschool tuitions,8.5
class neighbourhoods,8.375
middle classes marched,8.333333333
workingclass kids ,8.25
read ,8.25
tuitions days,8
smart ,8
kumars classes,8
facilities,8
government ,7.919871795
student body primed,7.666666667
kids attending class,7.625
kumar graduated,7.5
private ,7.470588235
private ,7.428921569
delhi government,7.361538462
government school,7.328205128
tableau,7
total enrolment,6.5
children,6.5
school administrators,6.366666667
ludlow castle,6.233333333
students,6.095238095
crop,6
city ,6
private schooling,5.970588235
switched schools,5.958333333
schools,5.958333333
requires schools,5.958333333
explains,5.75
marginalised families,5.5
kumar returned,5.5
enrolling children,5.5
children ,5.5
accept children,5.5
east delhi,5.4
school complex,5.366666667
model school,5.366666667
teachers investment,5.363636364
teachers assume,5.363636364
officials charged,5.333333333
dont ,5.25
dont forget,5.25
teachers son,5.03030303
frown,5
public consciousness,5
ludlows ,5
family shifted,5
brisk ,5
student days,4.833333333
class students,4.803571429
father,4.75
student body,4.666666667
hour ,4.666666667
geeta kingdon,4.666666667
ludlow teacher,4.566666667
neighbourhood requirement,4.5
national university,4.5
elite bastion,4.5
civil lines,4.5
broader trend,4.5
students,4.428571429
education economics,4.4
class sizes,4.375
class experimented,4.375
class ,4.375
senior classes,4.333333333
mounting body,4.333333333
english teacher,4.333333333
yearbook reflected,4
wheatstone bridge,4
unexpected return,4
unbending adherence,4
tuesdays thursdays,4
treasury benches,4
surrounding ,4
showcase establishment,4
reverential tone,4
progress left,4
principal telling,4
principal called,4
practice stadium,4
political leaders,4
people opted,4
people ,4
parliamentary debate,4
enrolled,4
offer science,4
musical instruments,4
morning assembly,4
metre pool,4
lasting impression,4
kurtaclad boys,4
kumar,4
kids study,4
ias officer,4
happy,4
feisty opposition,4
fathers position,4
educational planning,4
didnt ,4
deputy director,4
data compiled,4
constituents admitted,4
commonwealth games,4
circuit ,4
casual blue,4
carpenters shopkeepers,4
caption ,4
bureaucratic bravado,4
assigning homework,4
academic excellence,4
government,3.961538462
citys students,3.928571429
education ,3.9
study science,3.75
study commissioned,3.75
educations son,3.666666667
written extensively,3.5
verdant playground,3.5
senior bureaucrats,3.5
gain admission,3.5
professor,3.5
familys ,3.5
declining quality,3.5
classmates,3.5
children,3.5
system,3.375
school,3.366666667
teachers,3.363636364
parents,3
fees,3
ludlow,2.9
english,2.666666667
afford,2.666666667
tuitions,2.5
students,2.428571429
education,2.4
class,2.375
kids,2.25
read,2
study,1.75
teacher,1.666666667
son,1.666666667
written,1.5
returned,1.5
quality,1.5
professor,1.5
playground,1.5
left,1.5
citys,1.5
bureaucrats,1.5
admission,1.5
zeroedin,1
variety,1
unravelling,1
tutors,1
time,1
textbooks,1
tests,1
teaching,1
taught,1
sundays,1
struck,1
stake,1
spent,1
signalled,1
seek,1
scale,1
saved,1
saturdays,1
salesmen,1
salaries,1
running,1
ruin,1
rise,1
rich,1
reputation,1
replica,1
replaced,1
relevant,1
relaxed,1
reflective,1
recalled,1
question,1
quarter,1
pupils,1
provide,1
principals,1
pressure,1
practiced,1
powerful,1
power,1
poor,1
plumbers,1
performance,1
passage,1
paragraph,1
paper,1
outskirts,1
money,1
mix,1
meant,1
looked,1
live,1
led,1
labs,1
july,1
joining,1
january,1
interviews,1
intended,1
inception,1
impervious,1
imagine,1
house,1
grown,1
grey,1
grade,1
fraction,1
fortnight,1
football,1
finally,1
fenced,1
exodus,1
exception,1
enrol,1
educate,1
echelons,1
dreamed,1
drawer,1
devoted,1
depth,1
declined,1
decade,1
cricket,1
country,1
consequence,1
composition,1
classrooms,1
child,1
changed,1
change,1
challenge,1
campus,1
calls,1
biology,1
bigger,1
bias,1
average,1
answer,1
anecdotal,1
ambitions,1
ambition,1
alternative,1
affluent,1
adoption,1
administration,1
abandoned,1
www.hindustantimes.com/columns/chanakya.html,
Word,Rake Ranking
controversy emerged ,16
subhas chandra bose,9
uncanny ,4
public conversation,4
jawaharlal nehru,4
contemporary life,4
shaping,1
relationship,1
intruding,1
history,1
www.hindustantimes.com/columns/index.html,
Word,Rake Ranking
www.hindustantimes.com/columns/karan-thapar.html,
Word,Rake Ranking
superlooking genius ,36
karan thapar,4
fun,4
read,1
enjoyable,1
www.hindustantimes.com/columns/sanchita-sharma.html,
Word,Rake Ranking
paul nitze school,15
international reporting project fellow,14.75
health reporting reporting,13.9
public ,13.8
advanced international ,9.5
health science editor,9.4
indias media guidelines,9
public ,6.4
bloomberg school,5
decades,4
press council,4
people living,4
hindustan times,4
expert ,4
reporting,3.25
writing,1
sanchita,1
nutrition,1
hiv,1
drafted,1
close,1
www.hindustantimes.com/columns/is-that-a-tantrum-or-a-cry-for-help/story-CmXMKw6EtqtwWkuNFMd6mN.html,
Word,Rake Ranking
include regular temper tantrums fights hurting animals hitting ,70.66666667
warning signs passive aggression temper tantrums ,42.66666667
helps restore balance punishment rarely ,36
conciliatory body language ,34.33333333
irritants professional counselling,28.66666667
heard helps children feel adults,27.66666667
anonymous assailant bigger risks,25
blue whale challenge deviant behaviour,24.33333333
caught harry potter,23.33333333
controlled anger deviant behaviour,22.86666667
life angry aggression,22
adolescence coping strategies,17
minor irritants mental illness,16.5
grow ,16.5
hurt ,16
frustration verbally raising,16
everyday situations ,16
treatment remain elusive cry,15.5
peer online,15.5
invisibility syndrome applies,15.5
throwing children,15.33333333
murder teenagers,15.33333333
national mental health survey,14.83333333
behavioural ,14.66666667
children yoyo,14.33333333
resentful studies ,13.5
biggest mistake parents ,13.5
tantrums vary,13
women channel anger,12.53333333
childs tantrums ,11.5
cultures encourage aggression,11
friends influencing behaviour,10.33333333
treatment reports,10.16666667
mental health disorder,9.833333333
online forums add,9.5
mental health ,9.5
prescription medication ,9.333333333
criminal ideation,9.333333333
clinical children,9.333333333
anger ,9.2
pentup hostility anger,9.2
trolls mobs rioters,9
sociocultural ,9
seek validation identification,9
passiveaggressive behaviours lashing,9
teens ages,9
suicides fuelled,9
lies unfairly,9
energy hormones adrenaline,9
social adjustment,9
childhood leads,8.5
assertive nonaggressive ,8.333333333
express hostility depends,8
child secretive hostile,8
harm hurting,7.5
collective herd identity,7.5
adults,6
temper,5.666666667
stronger ,5.666666667
real life,5.5
childhood,5.5
doesnt ,5.5
feel safer,5.333333333
feel faceless,5.333333333
children close,5.333333333
resentful,5
women men,4.5
collective brutality,4.5
discussions,4.333333333
incorrect ,4.333333333
acceptable ,4.333333333
underdiagnosed,4
underlying depression,4
tragically obvious,4
symptoms regularly,4
selfdestructive shell,4
resolve conflict,4
real ,4
powerful ,4
physiological phenomenon,4
physically ,4
physically aggressive,4
perpetrator believes,4
overthetop reactions,4
adage,4
noradrenaline shoot,4
individuals subvert,4
heart rate,4
chance,4
faceless administrators,4
counting ,4
blood pressure,4
biological ,4
destructive,4
arms wide,4
aggressive people,4
easier,4
identify,3.666666667
healthy equation,3.666666667
healthy emotion,3.666666667
cam ,3.666666667
children,3.333333333
anger,3.2
parents,2.5
invisibility,2.5
identity,2
express,2
child,2
healthy,1.666666667
withdrawing,1
vortex,1
voice,1
violence,1
victim,1
understand,1
trouble,1
triggers,1
support,1
sucked,1
stranger,1
situation,1
simple,1
response,1
resort,1
reckless,1
reacting,1
perceived,1
pals,1
onus,1
normal,1
losing,1
learn,1
issue,1
injustice,1
indicator,1
india,1
impulsive,1
gender,1
gangs,1
feelings,1
expressed,1
excuses,1
emotional,1
effective,1
disruptive,1
display,1
discourage,1
diagnosis,1
dehumanised,1
deal,1
cloak,1
brings,1
assume,1
annoys,1
adolescent,1
acting,1
absence,1
www.hindustantimes.com/columns/shivraj-singh-chouhan-tried-to-make-a-fool-of-all-of-us-but-he-s-not-very-good-at-it/story-uI8J4JnlpRQofq0FiDD94L.html,
Word,Rake Ranking
sare jahan se achcha hindustan hamara ,49
critical matters month chouhan told,33.5
chief minister deliberately speaks nonsense,22
usindia strategic partnership forum,16
grand sweeping comparison breathtaking,16
shivraj singh chouhan care,15.5
seemingly irresistible mp,15
unwitting gift ,14.5
top indian politician ,14.33333333
considered ,9
coup de grace,9
remarkable consistency ,8.5
foreign hosts ,8.5
retrograde finally ,8
positive thinking,8
asserted madhya pradesh,8
single airport road,7.5
brings ,7.5
cm ,7
chief minister,7
chouhan,5.5
time chouhan,5
positive thinking,5
madhya pradesh,5
bluffing,4.5
raises,4.5
concerns ,4.5
hardworking politician,4.333333333
add,4
washington airport,4
views expressed,4
united ,4
reasons,4
occasions,4
tune depending,4
true assuming,4
trifle ,4
cling,4
slave mentality,4
opinion,4
position,4
accept,4
witty,4
renders,4
killer blow,4
incredible comparisons,4
free ,4
entire network,4
meant,4
didnt restrict,4
developed ,4
bizarre claim,4
artful logic,4
american capital,4
people,3.5
doubt,3.5
honourable ,3.5
american audience,3.5
america england,3
politician,2.333333333
road,2
finally,2
washington,1.5
time,1.5
people,1.5
england,1.5
doubt,1.5
audience,1.5
america,1.5
view,1
underlies,1
truth,1
travelled,1
superior,1
speechless,1
sort,1
sake,1
roads,1
return,1
residents,1
regaled,1
question,1
politicians,1
personal,1
perceive,1
pakistan,1
opposition,1
moment,1
mind,1
listen,1
likeability,1
judgement,1
joke,1
intended,1
impression,1
humour,1
hold,1
highways,1
front,1
founders,1
fool,1
flattering,1
fells,1
emphasise,1
dc,1
create,1
countries,1
content,1
close,1
clodhopperishly,1
claims,1
charm,1
boast,1
bhopal,1
antediluvian,1
www.hindustantimes.com/columns/themes-that-will-never-ever-leave-us-shebaba-by-renuka-narayanan/story-RIEb0bNruD3F7AyOd2yUaL.html,
Word,Rake Ranking
disinterested rulers annaji ,36
crimes annaji rao poems,33.5
charm bereft toru dutt wrote,33
branches bare harindranath chattopadhyaya brother,25
clinically viewed babur summoned vivek,22.4
indian poetry,20.85
poetpolitician sarojini naidu wrote,16.6
karthika nair harper collins,16
vivek effected irreversible ,15.4
sarasvati rules field,13.9
duryodhana summoned vivek knowledge,13.23333333
indian expressed,13.1
indian english poetry,13.1
hindu ,11.5
kasiprasad ghose wrote,10.6
summoned vivek,10.4
gain indian poetry,9.85
duryodhana win,9.5
englishmedium poets,9.5
stands forlorn ,9
literary merit,9
eunice de souza,9
air fresh leaves,9
poem written,8.4
language ,7.833333333
india ,7.833333333
bhasha warriors ,7.5
newspapers wrote,6.6
indian soul,5.6
tree,5.4
tear,5.4
views expressed,5
english language,4.75
read ,4.5
bhasha warriors,4.5
approach knowledge,4.333333333
english appeared,4.25
remain,4
withered neem,4
turkish gunners,4
pairs,4
forget,4
spiritual discourses,4
talk,4
sheds tears,4
regular ,4
passed ,4
outwit ,4
oup anthology,4
generations,4
spurned,4
neem tree,4
mental slavery,4
literature professor,4
instance krishna,4
tedious,4
famed poet,4
englishmedium indians,4
cultural concerns,4
copycat effusions,4
ceaseless aim,4
blessed ,4
automatically ,4
shakuni,4
accessibly authentic,4
poems,3.5
holy cow,3.5
vivek,3.4
poetry,3.25
rules,2.5
knowledge,2.333333333
english,2.25
written,2
bhasha,2
indians,1.5
